Frame,Time (Seconds),X,Y,Z,X,Y,Z,W
28892,288.92,-2.161428,0.987047,1.538462,0.916579,-0.062725,0.138164,-0.369945
28893,288.93,-2.161421,0.987369,1.532388,0.917281,-0.062664,0.136995,-0.368649
28894,288.94,-2.161381,0.987734,1.526669,0.917423,-0.062775,0.137645,-0.368032
28895,288.95,-2.161327,0.988235,1.520827,0.918673,-0.062546,0.137005,-0.365181
28896,288.96,-2.161376,0.988678,1.515247,0.919702,-0.06299,0.137925,-0.362157
28897,288.97,-2.161261,0.989422,1.509762,0.919452,-0.063255,0.135668,-0.363595
28898,288.98,-2.161257,0.990105,1.504316,0.920361,-0.063804,0.135822,-0.361133
28899,288.99,-2.161191,0.990724,1.499044,0.920652,-0.063973,0.136867,-0.359965
28900,289,-2.161131,0.991426,1.493754,0.921879,-0.06459,0.1354,-0.357258
28901,289.01,-2.161084,0.99224,1.488363,0.923164,-0.064412,0.134171,-0.354426
28902,289.02,-2.160892,0.99289,1.483416,0.922364,-0.065853,0.134836,-0.355989
28903,289.03,-2.160881,0.993629,1.478131,0.923307,-0.06635,0.134,-0.35376
28904,289.04,-2.160693,0.994295,1.472957,0.924205,-0.06642,0.133344,-0.351644
28905,289.05,-2.160683,0.994967,1.467588,0.92528,-0.066878,0.131834,-0.34929
28906,289.06,-2.160386,0.995337,1.462846,0.924395,-0.068132,0.132755,-0.351039
28907,289.07,-2.160265,0.995792,1.457611,0.925607,-0.068018,0.132102,-0.3481
28908,289.08,-2.160103,0.996142,1.452431,0.926188,-0.068419,0.131082,-0.34686
28909,289.09,-2.159979,0.996348,1.447453,0.926529,-0.068435,0.132671,-0.345339
28910,289.1,-2.159975,0.996483,1.442377,0.926265,-0.067493,0.132742,-0.346205
28911,289.11,-2.159967,0.997006,1.436834,0.928583,-0.065766,0.128963,-0.341728
28912,289.12,-2.159663,0.996513,1.432398,0.92657,-0.068475,0.134556,-0.344491
28913,289.13,-2.159615,0.996489,1.427339,0.926309,-0.068963,0.135512,-0.34472
28914,289.14,-2.159571,0.996901,1.42163,0.925496,-0.07053,0.137725,-0.345708
28915,289.15,-2.159349,0.996126,1.417224,0.927685,-0.06858,0.134179,-0.341604
28916,289.16,-2.159435,0.996276,1.411704,0.929468,-0.066847,0.129368,-0.338947
28917,289.17,-2.159333,0.995552,1.40705,0.928969,-0.067911,0.133961,-0.338319
28918,289.18,-2.159501,0.995187,1.401644,0.928519,-0.068476,0.134817,-0.339098
28919,289.19,-2.159744,0.995241,1.396282,0.92652,-0.07016,0.138988,-0.342521
28920,289.2,-2.159942,0.994699,1.391323,0.926323,-0.070449,0.138476,-0.343201
28921,289.21,-2.160153,0.993859,1.386413,0.929073,-0.067808,0.135032,-0.337626
28922,289.22,-2.160436,0.993881,1.380787,0.927157,-0.069964,0.138766,-0.340924
28923,289.23,-2.160727,0.992929,1.376153,0.929145,-0.067205,0.137002,-0.336755
28924,289.24,-2.16109,0.992668,1.370887,0.930887,-0.066349,0.135273,-0.332788
28925,289.25,-2.161378,0.992348,1.365718,0.931013,-0.065793,0.135682,-0.33238
28926,289.26,-2.161707,0.99243,1.359674,0.931922,-0.063854,0.133255,-0.33119
28927,289.27,-2.161911,0.991961,1.354572,0.928009,-0.06719,0.142753,-0.337499
28928,289.28,-2.16203,0.99114,1.349475,0.931159,-0.064305,0.139609,-0.330631
28929,289.29,-2.162288,0.990779,1.343859,0.931381,-0.063463,0.140571,-0.329761
28930,289.3,-2.162562,0.990673,1.337803,0.931685,-0.061377,0.13732,-0.330664
28931,289.31,-2.162672,0.989729,1.332801,0.930061,-0.062933,0.144939,-0.331691
28932,289.32,-2.163128,0.98972,1.326433,0.927358,-0.064978,0.149066,-0.336994
28933,289.33,-2.163447,0.989276,1.320526,0.927497,-0.064316,0.149921,-0.336357
28934,289.34,-2.163744,0.988937,1.314521,0.928132,-0.062505,0.150707,-0.334592
28935,289.35,-2.164145,0.988541,1.308329,0.932099,-0.057419,0.14432,-0.32721
28936,289.36,-2.164422,0.987982,1.302553,0.927991,-0.06068,0.154211,-0.33372
28937,289.37,-2.164697,0.987461,1.296448,0.928388,-0.059643,0.155535,-0.332186
28938,289.38,-2.164953,0.986514,1.290775,0.930133,-0.055926,0.155149,-0.328106
28939,289.39,-2.165463,0.986418,1.284205,0.928347,-0.056917,0.158164,-0.331536
28940,289.4,-2.165856,0.98539,1.27866,0.929818,-0.052916,0.157594,-0.328334
28941,289.41,-2.16658,0.985369,1.271842,0.931566,-0.049505,0.153158,-0.326001
28942,289.42,-2.166937,0.984865,1.265722,0.931403,-0.049923,0.155743,-0.325177
28943,289.43,-2.16766,0.984074,1.259699,0.931357,-0.048616,0.155458,-0.325644
28944,289.44,-2.16836,0.983411,1.253549,0.931076,-0.047781,0.157571,-0.325555
28945,289.45,-2.169089,0.982749,1.247283,0.930668,-0.046459,0.15905,-0.326194
28946,289.46,-2.16988,0.982038,1.241029,0.93027,-0.045563,0.160825,-0.326583
28947,289.47,-2.170619,0.981478,1.234581,0.929807,-0.044601,0.163665,-0.326625
28948,289.48,-2.171441,0.980738,1.2283,0.929333,-0.043536,0.164846,-0.327521
28949,289.49,-2.172439,0.979999,1.221832,0.929025,-0.042447,0.164291,-0.328815
28950,289.5,-2.17345,0.979365,1.215104,0.928783,-0.04089,0.16638,-0.328646
28951,289.51,-2.174392,0.978866,1.20821,0.928132,-0.040133,0.169172,-0.329152
28952,289.52,-2.175442,0.978165,1.201363,0.927342,-0.038578,0.171719,-0.330245
28953,289.53,-2.176509,0.977183,1.194845,0.927686,-0.034606,0.176701,-0.327075
28954,289.54,-2.177766,0.976833,1.186975,0.926464,-0.035489,0.173095,-0.33233
28955,289.55,-2.178828,0.976386,1.179564,0.925095,-0.034753,0.177308,-0.333995
28956,289.56,-2.180061,0.975814,1.172184,0.924225,-0.03309,0.178975,-0.335681
28957,289.57,-2.181423,0.975462,1.164812,0.925156,-0.030095,0.189586,-0.327471
28958,289.58,-2.182382,0.975362,1.156604,0.922836,-0.03063,0.183322,-0.337386
28959,289.59,-2.183677,0.975435,1.148748,0.922979,-0.02922,0.185994,-0.335653
28960,289.6,-2.185389,0.975632,1.141465,0.924497,-0.026322,0.194035,-0.327052
28961,289.61,-2.186648,0.976341,1.13341,0.922828,-0.027799,0.189002,-0.334505
28962,289.62,-2.188214,0.976906,1.126376,0.92386,-0.025589,0.194216,-0.328797
28963,289.63,-2.19021,0.978096,1.118769,0.922968,-0.028779,0.188485,-0.334328
28964,289.64,-2.192117,0.97913,1.111761,0.923133,-0.029756,0.187417,-0.334388
28965,289.65,-2.194073,0.980236,1.104803,0.923558,-0.030293,0.186567,-0.333639
28966,289.66,-2.196037,0.98137,1.097988,0.923219,-0.031074,0.186727,-0.334417
28967,289.67,-2.197837,0.982432,1.091316,0.92274,-0.031098,0.187576,-0.335261
28968,289.68,-2.199399,0.983304,1.084924,0.923371,-0.027826,0.193489,-0.330415
28969,289.69,-2.200939,0.984492,1.077949,0.921997,-0.02948,0.190352,-0.335885
28970,289.7,-2.202235,0.985469,1.071343,0.921234,-0.028261,0.193154,-0.336483
28971,289.71,-2.203495,0.986328,1.064782,0.921005,-0.025991,0.197472,-0.334781
28972,289.72,-2.204398,0.986881,1.058931,0.920238,-0.022019,0.206548,-0.331685
28973,289.73,-2.205447,0.987779,1.052358,0.918149,-0.022695,0.207401,-0.336856
28974,289.74,-2.206384,0.988018,1.046804,0.917963,-0.018359,0.214412,-0.333218
28975,289.75,-2.20747,0.988681,1.040604,0.916248,-0.018838,0.213716,-0.338321
28976,289.76,-2.208375,0.989063,1.035064,0.915394,-0.017354,0.217681,-0.338182
28977,289.77,-2.209012,0.989417,1.029949,0.915641,-0.01392,0.224458,-0.333207
28978,289.78,-2.209862,0.989756,1.02469,0.914266,-0.013426,0.2273,-0.335071
28979,289.79,-2.210711,0.990425,1.019289,0.913387,-0.014949,0.224077,-0.339543
28980,289.8,-2.211186,0.99075,1.014622,0.913759,-0.012298,0.229484,-0.33501
28981,289.81,-2.211813,0.991166,1.009818,0.913405,-0.011969,0.230425,-0.335338
28982,289.82,-2.212356,0.991623,1.005138,0.912689,-0.011795,0.23123,-0.336738
28983,289.83,-2.212903,0.992393,0.999986,0.911784,-0.013435,0.22817,-0.341186
28984,289.84,-2.2134,0.9927,0.995574,0.911268,-0.012615,0.228778,-0.342188
28985,289.85,-2.213667,0.993035,0.991212,0.91092,-0.011249,0.23353,-0.339945
28986,289.86,-2.214168,0.993637,0.986697,0.910746,-0.010309,0.232029,-0.341464
28987,289.87,-2.214299,0.993957,0.982639,0.910619,-0.007601,0.23851,-0.337384
28988,289.88,-2.214809,0.994473,0.978272,0.909623,-0.007723,0.239182,-0.339585
28989,289.89,-2.215242,0.995072,0.973943,0.909907,-0.005694,0.240597,-0.337862
28990,289.9,-2.215567,0.995245,0.970554,0.907692,-0.002725,0.244696,-0.340897
28991,289.91,-2.215801,0.995755,0.965995,0.909017,-0.004187,0.241534,-0.339605
28992,289.92,-2.216043,0.996199,0.962028,0.908986,-0.002712,0.242167,-0.339254
28993,289.93,-2.216342,0.996883,0.958061,0.908786,-0.000151,0.24557,-0.337348
28994,289.94,-2.216644,0.997109,0.954071,0.908349,-0.000038,0.245979,-0.338225
28995,289.95,-2.216597,0.997284,0.950346,0.90789,0.000186,0.245888,-0.339522
28996,289.96,-2.21683,0.997464,0.94653,0.907798,0.001583,0.247447,-0.338629
28997,289.97,-2.216995,0.997725,0.942811,0.908026,0.004582,0.248267,-0.33739
28998,289.98,-2.217052,0.997772,0.939058,0.907585,0.005663,0.249865,-0.337379
28999,289.99,-2.217006,0.997674,0.935146,0.905825,0.006468,0.252581,-0.340063
29000,290,-2.216761,0.997765,0.931348,0.904383,0.004749,0.256129,-0.341272
29001,290.01,-2.21648,0.996931,0.928276,0.904635,0.005472,0.257405,-0.339629
29002,290.02,-2.216473,0.997383,0.924146,0.906046,0.009931,0.257594,-0.335601
29003,290.03,-2.216476,0.99703,0.920834,0.904135,0.011966,0.26104,-0.338016
29004,290.04,-2.216018,0.996703,0.916694,0.903783,0.010721,0.261561,-0.338596
29005,290.05,-2.215733,0.9967,0.913266,0.900885,0.011507,0.268411,-0.340925
29006,290.06,-2.214987,0.996049,0.909644,0.90456,0.01318,0.264138,-0.334408
29007,290.07,-2.214478,0.9958,0.905793,0.901986,0.011761,0.26781,-0.33847
29008,290.08,-2.213684,0.995266,0.902277,0.901344,0.012737,0.270721,-0.337828
29009,290.09,-2.213113,0.994574,0.899235,0.899691,0.016763,0.274987,-0.338612
29010,290.1,-2.212456,0.994661,0.895502,0.898487,0.015895,0.278833,-0.338705
29011,290.11,-2.21158,0.994111,0.892062,0.898629,0.016452,0.279517,-0.337734
29012,290.12,-2.210274,0.993065,0.888715,0.898287,0.014842,0.28246,-0.33627
29013,290.13,-2.20926,0.992918,0.885135,0.897388,0.014881,0.284724,-0.336757
29014,290.14,-2.208536,0.992436,0.881581,0.897051,0.019813,0.285778,-0.336509
29015,290.15,-2.207083,0.991812,0.87809,0.896175,0.016518,0.289837,-0.335548
29016,290.16,-2.206106,0.991754,0.87431,0.89514,0.020127,0.292609,-0.335707
29017,290.17,-2.204582,0.990796,0.870776,0.894094,0.017717,0.295339,-0.336238
29018,290.18,-2.203221,0.990279,0.867065,0.892946,0.018354,0.29823,-0.336704
29019,290.19,-2.201847,0.989722,0.863284,0.892035,0.019425,0.300902,-0.336682
29020,290.2,-2.200464,0.989009,0.85942,0.891194,0.020164,0.3032,-0.336802
29021,290.21,-2.199381,0.988903,0.855474,0.890028,0.024353,0.304843,-0.338124
29022,290.22,-2.197851,0.987987,0.851961,0.89221,0.027081,0.305252,-0.331738
29023,290.23,-2.196183,0.98729,0.84773,0.891641,0.027328,0.307133,-0.331509
29024,290.24,-2.194219,0.986358,0.843383,0.887112,0.022045,0.314037,-0.337531
29025,290.25,-2.192451,0.985801,0.83929,0.886385,0.023367,0.316618,-0.336942
29026,290.26,-2.190513,0.985231,0.835101,0.885319,0.023634,0.319572,-0.336936
29027,290.27,-2.188366,0.984655,0.831027,0.884526,0.02477,0.322624,-0.336026
29028,290.28,-2.186183,0.984091,0.826825,0.883328,0.025387,0.326694,-0.335199
29029,290.29,-2.184285,0.983604,0.822795,0.882098,0.029677,0.328224,-0.336589
29030,290.3,-2.181481,0.982518,0.8185,0.881147,0.027384,0.331377,-0.336184
29031,290.31,-2.179155,0.981855,0.813831,0.880564,0.028364,0.333769,-0.335262
29032,290.32,-2.17649,0.981413,0.809757,0.878557,0.027655,0.337462,-0.336885
29033,290.33,-2.173882,0.980366,0.805467,0.87882,0.027233,0.339549,-0.334126
29034,290.34,-2.171407,0.979941,0.800772,0.87671,0.027601,0.34322,-0.335885
29035,290.35,-2.168875,0.979072,0.79587,0.873878,0.02832,0.345587,-0.340743
29036,290.36,-2.166215,0.97833,0.791349,0.874532,0.028733,0.347046,-0.337532
29037,290.37,-2.163447,0.977521,0.786415,0.872817,0.028673,0.350011,-0.338912
29038,290.38,-2.160625,0.976809,0.781146,0.8696,0.027249,0.354395,-0.34272
29039,290.39,-2.157832,0.97571,0.776302,0.87014,0.028253,0.354978,-0.34066
29040,290.4,-2.154916,0.97488,0.771043,0.868828,0.028647,0.356856,-0.34201
29041,290.41,-2.151937,0.974041,0.765401,0.865452,0.028123,0.360329,-0.346937
29042,290.42,-2.148879,0.973196,0.760303,0.865807,0.02868,0.361334,-0.344954
29043,290.43,-2.145786,0.972442,0.754504,0.863323,0.027932,0.36397,-0.348454
29044,290.44,-2.142595,0.971507,0.749005,0.863678,0.028359,0.364797,-0.34667
29045,290.45,-2.13929,0.970647,0.743194,0.862073,0.027846,0.366522,-0.348877
29046,290.46,-2.135761,0.96985,0.737486,0.859715,0.028026,0.368991,-0.352066
29047,290.47,-2.132271,0.969765,0.731239,0.85893,0.029309,0.371021,-0.351744
29048,290.48,-2.128548,0.96968,0.725004,0.855409,0.030408,0.374511,-0.3565
29049,290.49,-2.124371,0.970036,0.719415,0.855583,0.031986,0.377054,-0.353248
29050,290.5,-2.120089,0.970682,0.713574,0.851851,0.032947,0.381328,-0.357565
29051,290.51,-2.115399,0.971401,0.708688,0.850384,0.034832,0.383768,-0.358267
29052,290.52,-2.110678,0.972588,0.703218,0.846207,0.036685,0.388464,-0.362882
29053,290.53,-2.105903,0.973989,0.698183,0.844427,0.0381,0.391712,-0.363392
29054,290.54,-2.101046,0.97537,0.693289,0.841958,0.039297,0.394705,-0.365745
29055,290.55,-2.096192,0.976785,0.688394,0.840562,0.039174,0.397158,-0.366315
29056,290.56,-2.091446,0.978123,0.683713,0.840752,0.040502,0.398722,-0.364028
29057,290.57,-2.086781,0.97941,0.678811,0.839148,0.041195,0.401233,-0.364892
29058,290.58,-2.082182,0.98063,0.673877,0.838234,0.041824,0.403522,-0.364396
29059,290.59,-2.077761,0.981872,0.668621,0.838634,0.042945,0.405085,-0.3616
29060,290.6,-2.073313,0.982657,0.663732,0.837695,0.042372,0.406447,-0.362315
29061,290.61,-2.068903,0.983363,0.658968,0.837226,0.042278,0.407607,-0.362107
29062,290.62,-2.064428,0.983959,0.654342,0.837377,0.042613,0.408731,-0.360448
29063,290.63,-2.060012,0.984292,0.649955,0.836613,0.042943,0.410223,-0.360488
29064,290.64,-2.0555,0.984261,0.64609,0.83433,0.042796,0.412366,-0.363341
29065,290.65,-2.051065,0.984266,0.642119,0.833365,0.043541,0.415351,-0.362064
29066,290.66,-2.046751,0.984183,0.638154,0.832775,0.044125,0.417723,-0.36062
29067,290.67,-2.042507,0.984138,0.634352,0.832667,0.046625,0.419703,-0.358247
29068,290.68,-2.038402,0.984228,0.630736,0.830471,0.048467,0.425356,-0.356429
29069,290.69,-2.034651,0.9842,0.627814,0.825616,0.053602,0.433309,-0.35739
29070,290.7,-2.030464,0.984,0.624717,0.824758,0.054729,0.435051,-0.357084
29071,290.71,-2.026605,0.983749,0.621841,0.820761,0.054444,0.439734,-0.360585
29072,290.72,-2.022597,0.983584,0.6189,0.819685,0.055379,0.442045,-0.360065
29073,290.73,-2.018965,0.98401,0.615573,0.818523,0.058648,0.446234,-0.357008
29074,290.74,-2.015187,0.984136,0.612551,0.816651,0.060318,0.450978,-0.355052
29075,290.75,-2.011657,0.984074,0.610174,0.81257,0.061615,0.453086,-0.36145
29076,290.76,-2.007599,0.984589,0.607128,0.812633,0.062241,0.457461,-0.355645
29077,290.77,-2.003843,0.984866,0.604558,0.81,0.06322,0.462026,-0.355578
29078,290.78,-2.001109,0.984862,0.602699,0.804005,0.063116,0.471057,-0.357349
29079,290.79,-1.996282,0.985108,0.600202,0.803846,0.065115,0.466028,-0.363882
29080,290.8,-1.992459,0.985255,0.597742,0.800036,0.067793,0.471308,-0.364986
29081,290.81,-1.988526,0.985461,0.595492,0.79745,0.068933,0.475576,-0.364896
29082,290.82,-1.984569,0.985719,0.593422,0.797958,0.067391,0.478575,-0.360121
29083,290.83,-1.98023,0.985894,0.590961,0.79192,0.071705,0.485385,-0.363487
29084,290.84,-1.975967,0.986156,0.588797,0.789557,0.073161,0.489463,-0.362868
29085,290.85,-1.971338,0.986478,0.586452,0.789989,0.072806,0.490014,-0.361252
29086,290.86,-1.967853,0.986215,0.585252,0.783849,0.076384,0.493057,-0.36965
29087,290.87,-1.963124,0.98668,0.582596,0.781211,0.076933,0.504022,-0.360212
29088,290.88,-1.959062,0.986958,0.580531,0.778283,0.077495,0.511926,-0.355249
29089,290.89,-1.95549,0.986859,0.578981,0.774178,0.077398,0.51584,-0.358564
29090,290.9,-1.950652,0.986765,0.577014,0.777589,0.078299,0.516628,-0.349742
29091,290.91,-1.946689,0.986816,0.575124,0.775986,0.077137,0.521814,-0.345839
29092,290.92,-1.942492,0.986452,0.573614,0.778365,0.076781,0.510223,-0.357667
29093,290.93,-1.938326,0.986322,0.572015,0.76867,0.081812,0.520476,-0.36271
29094,290.94,-1.933042,0.986439,0.569312,0.768711,0.079203,0.528881,-0.350849
29095,290.95,-1.929932,0.986546,0.567776,0.76264,0.083481,0.544131,-0.339605
29096,290.96,-1.925444,0.986279,0.565858,0.761556,0.081809,0.547436,-0.337126
29097,290.97,-1.921139,0.986291,0.564452,0.757859,0.083878,0.552694,-0.336369
29098,290.98,-1.917259,0.986133,0.562173,0.756534,0.084402,0.55529,-0.334942
29099,290.99,-1.913434,0.985633,0.560734,0.759083,0.083555,0.545347,-0.345555
29100,291,-1.908693,0.985924,0.558158,0.752248,0.087333,0.5553,-0.343712
29101,291.01,-1.905155,0.985754,0.556462,0.747538,0.091347,0.567199,-0.33336
29102,291.02,-1.901597,0.985463,0.554991,0.744745,0.092946,0.567747,-0.338199
29103,291.03,-1.896583,0.9855,0.552271,0.74314,0.094635,0.566113,-0.343951
29104,291.04,-1.892918,0.985202,0.55069,0.740808,0.096057,0.568428,-0.34477
29105,291.05,-1.888529,0.985303,0.548482,0.737453,0.096664,0.575937,-0.339287
29106,291.06,-1.88437,0.985296,0.546597,0.728805,0.098393,0.594697,-0.324804
29107,291.07,-1.880683,0.985005,0.544705,0.728961,0.097807,0.594967,-0.324137
29108,291.08,-1.877594,0.985089,0.543025,0.73369,0.093133,0.592247,-0.319795
29109,291.09,-1.871845,0.984601,0.540629,0.728787,0.099389,0.59204,-0.329363
29110,291.1,-1.868842,0.984888,0.538735,0.723905,0.102257,0.600731,-0.323461
29111,291.11,-1.864208,0.984757,0.537322,0.711987,0.108286,0.614601,-0.321892
29112,291.12,-1.860154,0.98475,0.535028,0.717723,0.110239,0.601206,-0.333575
29113,291.13,-1.855508,0.984164,0.532869,0.718309,0.105981,0.602374,-0.331581
29114,291.14,-1.851017,0.983823,0.531302,0.714935,0.107418,0.607838,-0.328425
29115,291.15,-1.847555,0.983697,0.529445,0.711413,0.107859,0.617001,-0.318696
29116,291.16,-1.843218,0.983264,0.527809,0.709674,0.108738,0.618273,-0.319809
29117,291.17,-1.837283,0.983162,0.525385,0.708867,0.107967,0.625059,-0.308468
29118,291.18,-1.833061,0.982558,0.523868,0.706975,0.109105,0.625628,-0.311243
29119,291.19,-1.827379,0.982283,0.521187,0.70682,0.109508,0.622117,-0.318408
29120,291.2,-1.823021,0.981716,0.519805,0.70357,0.113335,0.625393,-0.317849
29121,291.21,-1.818075,0.981241,0.517721,0.693801,0.118575,0.636776,-0.314797
29122,291.22,-1.814322,0.981001,0.516149,0.693076,0.119031,0.640329,-0.30896
29123,291.23,-1.80945,0.980493,0.513816,0.693316,0.118989,0.641545,-0.3059
29124,291.24,-1.804177,0.980193,0.51163,0.69006,0.121037,0.644777,-0.305663
29125,291.25,-1.797945,0.979851,0.50905,0.685687,0.122962,0.652117,-0.299094
29126,291.26,-1.793803,0.979514,0.507121,0.684831,0.124282,0.649568,-0.305977
29127,291.27,-1.787957,0.979008,0.504445,0.684964,0.126198,0.645751,-0.312897
29128,291.28,-1.782366,0.978803,0.501998,0.674331,0.130559,0.660948,-0.302293
29129,291.29,-1.777633,0.97844,0.499513,0.67799,0.130041,0.656714,-0.303556
29130,291.3,-1.771777,0.978235,0.49695,0.666864,0.137791,0.665571,-0.305486
29131,291.31,-1.765949,0.97787,0.49431,0.674646,0.126923,0.666753,-0.290143
29132,291.32,-1.760938,0.977442,0.491784,0.67636,0.128267,0.662882,-0.294402
29133,291.33,-1.754174,0.976989,0.488753,0.669467,0.132091,0.670598,-0.29097
29134,291.34,-1.747961,0.976851,0.485951,0.665033,0.140402,0.667841,-0.303326
29135,291.35,-1.741759,0.976395,0.483166,0.659908,0.143932,0.671815,-0.304088
29136,291.36,-1.735307,0.97576,0.480062,0.651071,0.151596,0.677439,-0.306923
29137,291.37,-1.729059,0.975291,0.477153,0.655019,0.150975,0.673331,-0.307867
29138,291.38,-1.721662,0.974635,0.473957,0.647023,0.155646,0.681334,-0.304828
29139,291.39,-1.71571,0.974016,0.471055,0.651082,0.150376,0.682453,-0.296203
29140,291.4,-1.709069,0.973596,0.468049,0.654067,0.150917,0.677574,-0.300524
29141,291.41,-1.700652,0.973063,0.464897,0.641978,0.161119,0.68423,-0.306161
29142,291.42,-1.6925,0.972774,0.461554,0.631736,0.166321,0.694023,-0.302619
29143,291.43,-1.685338,0.972771,0.458678,0.627073,0.168574,0.698016,-0.301889
29144,291.44,-1.678464,0.973148,0.455607,0.631415,0.166437,0.693977,-0.303331
29145,291.45,-1.671389,0.973694,0.452541,0.628386,0.167324,0.69727,-0.301578
29146,291.46,-1.664452,0.974542,0.449369,0.62635,0.167875,0.699056,-0.301369
29147,291.47,-1.657795,0.975596,0.446288,0.625579,0.167663,0.700291,-0.300222
29148,291.48,-1.652002,0.976809,0.443465,0.63446,0.157063,0.69904,-0.29006
29149,291.49,-1.645622,0.978149,0.440446,0.632606,0.157448,0.700457,-0.290481
29150,291.5,-1.639427,0.979463,0.437769,0.629572,0.15902,0.702622,-0.290989
29151,291.51,-1.633269,0.980765,0.435133,0.625319,0.162005,0.705117,-0.292474
29152,291.52,-1.627043,0.981938,0.432971,0.621276,0.164975,0.707651,-0.293307
29153,291.53,-1.620176,0.983096,0.430983,0.610421,0.172805,0.713079,-0.2984
29154,291.54,-1.614685,0.983763,0.429526,0.612533,0.169666,0.715525,-0.289899
29155,291.55,-1.608641,0.984421,0.428261,0.606845,0.172306,0.720221,-0.288673
29156,291.56,-1.602681,0.984842,0.427083,0.600699,0.175398,0.725123,-0.287391
29157,291.57,-1.596213,0.985302,0.425799,0.588442,0.1841,0.730773,-0.29294
29158,291.58,-1.590556,0.985524,0.424548,0.583077,0.186661,0.735115,-0.291178
29159,291.59,-1.584554,0.985587,0.423099,0.573848,0.19068,0.743155,-0.286461
29160,291.6,-1.579861,0.985892,0.421694,0.574142,0.190329,0.74262,-0.287492
29161,291.61,-1.574798,0.985902,0.420183,0.571058,0.192405,0.745379,-0.285104
29162,291.62,-1.569988,0.986164,0.418627,0.569598,0.193375,0.746166,-0.285307
29163,291.63,-1.565206,0.986593,0.416909,0.568976,0.193772,0.746727,-0.284811
29164,291.64,-1.5607,0.98704,0.415339,0.567434,0.194036,0.748101,-0.284101
29165,291.65,-1.556289,0.987546,0.413879,0.566507,0.194899,0.748648,-0.283921
29166,291.66,-1.551843,0.988118,0.412461,0.565645,0.196499,0.748704,-0.284387
29167,291.67,-1.547367,0.988764,0.410924,0.565132,0.197515,0.749144,-0.283545
29168,291.68,-1.542992,0.989523,0.409576,0.562703,0.199199,0.750425,-0.283809
29169,291.69,-1.538785,0.990171,0.408335,0.560853,0.200646,0.751697,-0.283084
29170,291.7,-1.534638,0.990806,0.407138,0.559114,0.202051,0.752773,-0.282665
29171,291.71,-1.530398,0.991472,0.405871,0.557784,0.203441,0.753723,-0.281764
29172,291.72,-1.526195,0.992077,0.40461,0.556126,0.2048,0.754862,-0.281007
29173,291.73,-1.521926,0.992643,0.403258,0.55493,0.206185,0.755678,-0.280163
29174,291.74,-1.517656,0.993076,0.401871,0.553534,0.208057,0.756543,-0.279206
29175,291.75,-1.513644,0.993477,0.401032,0.55152,0.209147,0.757661,-0.279345
29176,291.76,-1.50951,0.993781,0.400005,0.550313,0.210075,0.758621,-0.278421
29177,291.77,-1.505172,0.994038,0.399025,0.549326,0.210548,0.760291,-0.275442
29178,291.78,-1.501018,0.99417,0.398158,0.547496,0.211289,0.761835,-0.274251
29179,291.79,-1.496904,0.994178,0.397375,0.545775,0.212305,0.763207,-0.273076
29180,291.8,-1.492753,0.994107,0.396647,0.543765,0.212794,0.764824,-0.272182
29181,291.81,-1.488657,0.993891,0.395986,0.542789,0.21355,0.765613,-0.271318
29182,291.82,-1.484275,0.993679,0.395252,0.542733,0.213061,0.766821,-0.268387
29183,291.83,-1.480024,0.993257,0.394652,0.541245,0.214342,0.767784,-0.267618
29184,291.84,-1.47595,0.992741,0.394116,0.538427,0.215632,0.769451,-0.267478
29185,291.85,-1.471554,0.992209,0.393729,0.536826,0.215625,0.77138,-0.265134
29186,291.86,-1.467241,0.991713,0.393218,0.536618,0.216953,0.771059,-0.265406
29187,291.87,-1.463145,0.99107,0.393028,0.533013,0.218649,0.773036,-0.265527
29188,291.88,-1.458641,0.990335,0.392855,0.530194,0.218988,0.775431,-0.263905
29189,291.89,-1.454151,0.989714,0.39243,0.528723,0.219674,0.777059,-0.261485
29190,291.9,-1.449713,0.989154,0.392201,0.526782,0.220056,0.77886,-0.259719
29191,291.91,-1.445307,0.98887,0.392254,0.524302,0.221155,0.779951,-0.260527
29192,291.92,-1.440582,0.988285,0.391872,0.522914,0.22185,0.78149,-0.258103
29193,291.93,-1.436121,0.988036,0.391903,0.521622,0.221751,0.781991,-0.259282
29194,291.94,-1.431627,0.987343,0.39148,0.519903,0.223924,0.782262,-0.260048
29195,291.95,-1.426686,0.987009,0.391443,0.520051,0.222608,0.783212,-0.258016
29196,291.96,-1.421875,0.986531,0.391093,0.519252,0.222938,0.783812,-0.257516
29197,291.97,-1.416966,0.986154,0.390869,0.518596,0.223265,0.784316,-0.257019
29198,291.98,-1.412015,0.985621,0.390521,0.517624,0.223525,0.784991,-0.256692
29199,291.99,-1.406917,0.985052,0.390251,0.5172,0.223404,0.785268,-0.256807
29200,292,-1.401646,0.984402,0.389905,0.516796,0.223129,0.785773,-0.256313
29201,292.01,-1.39636,0.983687,0.389688,0.515605,0.224086,0.785974,-0.257256
29202,292.02,-1.390982,0.982891,0.389439,0.515108,0.224429,0.785934,-0.258076
29203,292.03,-1.385491,0.982012,0.389188,0.514191,0.225166,0.786201,-0.258448
29204,292.04,-1.37984,0.981072,0.388946,0.514023,0.224764,0.786577,-0.25799
29205,292.05,-1.374133,0.980175,0.388767,0.513436,0.224431,0.786994,-0.258176
29206,292.06,-1.368315,0.979162,0.388589,0.513561,0.224195,0.78671,-0.258998
